process_id,input_size,output_size,priority,final_delay
7659,262,141,14,8.192873333333333
7660,35,15,17,1.0944166666666666
7661,101,22,7,3.15789
7662,217,39,16,6.7846633333333335
7663,187,75,6,5.847243333333334
7664,192,55,4,6.003293333333334
7665,282,174,6,8.818579999999999
7666,92,54,17,2.8769466666666665
7667,129,77,15,4.033996666666666
7668,228,191,12,7.130586666666667
7669,73,28,6,2.2825966666666666
7670,80,33,10,2.5015066666666668
7671,184,114,9,5.753973333333334
7672,285,136,12,8.911863333333333
7673,77,14,15,2.4074633333333333
7674,218,114,3,6.816926666666667
7675,279,276,15,8.726149999999999
7676,210,147,11,6.56726
7677,157,54,12,4.909063333333334
7678,35,30,10,1.0946166666666666
7679,37,10,3,1.1568766666666666
7680,257,32,17,8.035103333333332
7681,46,34,20,1.4385666666666668
7682,77,17,17,2.4075033333333336
7683,65,41,2,2.0326633333333333
7684,100,34,8,3.1267866666666664
7685,42,22,8,1.3133533333333332
7686,24,24,9,0.75064
7687,126,40,20,3.939713333333333
7688,18,12,17,0.5629000000000001
7689,117,110,8,3.6592766666666665
7690,30,14,7,0.9380866666666666
7691,138,59,16,4.315126666666666
7692,142,93,20,4.440633333333333
7693,259,69,11,8.098123333333334
7694,187,186,6,5.848723333333334
7695,161,18,13,5.033636666666666
7696,121,87,17,3.7840233333333333
7697,98,25,16,3.06414
7698,159,132,16,4.97263
7699,261,197,14,8.162356666666666
7700,286,242,7,8.94454
7701,143,23,17,4.470963333333334
7702,196,167,8,6.129840000000001
7703,72,19,19,2.2512133333333333
7704,264,232,2,8.256613333333334
7705,61,37,9,1.9075566666666666
7706,193,181,9,6.0362366666666665
7707,73,48,7,2.2828633333333337
7708,83,48,5,2.595496666666667
7709,291,158,13,9.099736666666667
7710,137,109,17,4.28453
7711,254,168,1,7.943126666666666
7712,33,24,6,1.03201
7713,227,127,6,7.098470000000001
7714,95,41,3,2.9705633333333332
7715,120,74,20,3.7525866666666663
7716,24,20,13,0.7505866666666666
7717,17,17,4,0.5317033333333334
7718,189,57,7,5.909529999999999
7719,234,159,8,7.31774
7720,117,95,19,3.6590766666666665
7721,272,86,11,8.504773333333334
7722,178,165,8,5.567073333333333
7723,282,238,10,8.819433333333333
7724,137,137,16,4.284903333333334
7725,105,77,1,3.2836766666666666
7726,223,61,12,6.972536666666667
7727,234,204,13,7.31834
7728,298,95,8,9.317739999999999
7729,68,37,13,2.1264000000000003
7730,65,62,19,2.0329433333333333
7731,64,56,1,2.0016
7732,76,21,6,2.3762933333333334
7733,116,57,5,3.6273066666666667
7734,147,18,17,4.59595
7735,40,32,8,1.2509599999999998
7736,294,284,6,9.195206666666667
7737,281,120,18,8.786596666666666
7738,114,83,20,3.565126666666667
7739,251,93,2,7.8483366666666665
7740,167,66,12,5.2218566666666675
7741,49,44,4,1.5324900000000001
7742,34,10,3,1.0630866666666667
7743,272,41,2,8.504173333333334
7744,50,33,8,1.5636066666666666
7745,98,89,10,3.0649933333333332
7746,278,17,17,8.691433333333332
7747,292,232,20,9.131986666666668
7748,256,233,10,8.00652
7749,93,68,20,2.908396666666667
7750,259,59,18,8.09799
7751,263,32,8,8.222683333333332
7752,45,29,7,1.4072366666666667
7753,57,45,9,1.78261
7754,216,146,6,6.754826666666667
7755,93,91,2,2.9087033333333334
7756,216,135,4,6.7546800000000005
7757,94,17,8,2.9389800000000004
7758,45,22,18,1.4071433333333332
7759,261,39,3,8.16025
7760,152,74,17,4.7530133333333335
7761,297,129,2,9.28693
7762,26,17,19,0.8130733333333334
7763,179,10,9,5.59627
7764,286,40,11,8.941846666666667
7765,115,28,19,3.5956566666666663
7766,60,33,4,1.87624
7767,203,104,16,6.3478433333333335
7768,52,49,9,1.6263466666666668
7769,32,18,12,1.0006666666666666
7770,182,77,5,5.690953333333333
7771,50,47,2,1.5637933333333334
7772,89,33,16,2.7828766666666667
7773,44,18,19,1.3758266666666668
7774,195,46,2,6.096963333333333
7775,184,176,9,5.7548
7776,43,11,1,1.34447
7777,238,165,18,7.442873333333334
7778,26,20,10,0.8131133333333334
7779,272,192,5,8.506186666666668
7780,66,55,14,2.0641133333333332
7781,174,119,5,5.4414066666666665
7782,33,14,5,1.0318766666666666
7783,161,77,19,5.034423333333333
7784,294,179,10,9.193806666666667
7785,40,37,8,1.2510266666666665
7786,43,11,7,1.34447
7787,22,20,14,0.68806
7788,20,19,15,0.62552
7789,142,78,19,4.440433333333333
7790,243,227,4,7.600016666666667
7791,140,51,5,4.3775466666666665
7792,171,11,3,5.346176666666667
7793,48,19,12,1.5008933333333334
7794,205,112,17,6.410476666666667
7795,296,22,6,9.25424
7796,224,52,14,7.00368
7797,262,81,15,8.192073333333333
7798,106,10,2,3.3140466666666666
7799,68,48,12,2.126546666666667
7800,131,103,10,4.09687
7801,84,80,14,2.6271866666666663
7802,157,133,3,4.910116666666667
7803,39,25,2,1.2196033333333334
7804,286,129,15,8.943033333333334
7805,127,22,1,3.970736666666667
7806,55,33,4,1.7199233333333332
7807,111,20,13,3.4704966666666666
7808,126,116,2,3.9407266666666665
7809,76,16,7,2.3762266666666667
7810,23,22,1,0.71935
7811,137,94,9,4.284330000000001
7812,194,175,4,6.06742
7813,143,129,3,4.4723766666666664
7814,283,227,10,8.85055
7815,130,112,16,4.0657266666666665
7816,167,105,7,5.222376666666667
7817,121,30,3,3.783263333333333
7818,126,33,16,3.93962
7819,179,146,11,5.598083333333333
7820,156,88,6,4.878253333333333
7821,90,43,17,2.8142733333333334
7822,237,27,19,7.40977
7823,10,10,11,0.31276666666666664
7824,51,32,4,1.5948566666666666
7825,252,116,4,7.879906666666667
7826,186,101,13,5.816326666666667
7827,278,109,13,8.69266
7828,74,48,12,2.3141266666666667
7829,122,70,18,3.81506
7830,203,114,18,6.347976666666667
7831,113,43,12,3.5333300000000003
7832,179,48,5,5.596776666666666
7833,189,33,16,5.90921
7834,132,53,10,4.127466666666667
7835,35,33,1,1.0946566666666666
7836,63,23,19,1.9698966666666666
7837,36,36,6,1.12596
7838,241,86,15,7.53561
7839,212,74,18,6.6288133333333334
7840,247,154,8,7.724096666666667
7841,128,74,1,4.002693333333333
7842,284,47,7,8.879413333333334
7843,23,20,17,0.7193233333333333
7844,298,63,4,9.317313333333333
7845,271,180,15,8.474763333333334
7846,124,63,1,3.8774933333333337
7847,297,231,5,9.28829
7848,234,150,15,7.31762
7849,83,32,14,2.5952833333333336
7850,255,243,20,7.97539
7851,22,12,17,0.6879533333333334
7852,133,17,3,4.15825
7853,180,10,2,5.627533333333333
7854,22,16,10,0.6880066666666667
7855,32,17,12,1.0006533333333332
7856,293,61,16,9.16097
7857,136,58,18,4.252586666666667
7858,121,30,9,3.783263333333333
7859,39,34,1,1.2197233333333335
7860,270,158,3,8.443206666666667
7861,248,48,18,7.753946666666667
7862,160,26,14,5.002479999999999
7863,45,42,20,1.4074099999999998
7864,160,79,11,5.003186666666666
7865,128,74,11,4.002693333333333
7866,93,10,2,2.9076233333333334
7867,155,148,18,4.84779
7868,122,50,10,3.8147933333333333
7869,187,121,20,5.847856666666667
7870,111,72,2,3.47119
7871,182,14,12,5.690113333333334
7872,185,85,8,5.7848500000000005
7873,171,115,6,5.3475633333333334
7874,62,21,5,1.9386066666666668
7875,96,21,19,3.00156
7876,99,23,4,3.0953766666666667
7877,64,12,10,2.0010133333333333
7878,31,17,6,0.9693900000000001
7879,190,16,2,5.940246666666666
7880,292,33,7,9.129333333333333
7881,204,197,20,6.380346666666667
7882,258,109,15,8.067393333333333
7883,164,159,13,5.1293066666666665
7884,24,22,16,0.7506133333333334
7885,75,15,11,2.34495
7886,106,89,17,3.3150999999999997
7887,226,83,8,7.06662
7888,176,85,7,5.503480000000001
7889,71,58,7,2.22047
7890,20,13,14,0.62544
7891,71,65,5,2.2205633333333332
7892,136,131,3,4.25356
7893,183,159,20,5.72331
7894,40,22,19,1.2508266666666665
7895,210,50,6,6.565966666666666
7896,266,142,8,8.31794
7897,170,135,17,5.316566666666667
7898,293,57,5,9.160916666666667
7899,251,199,17,7.849749999999999
7900,170,99,17,5.316086666666666
7901,107,107,3,3.3466033333333334
7902,296,189,3,9.256466666666666
7903,277,247,18,8.663236666666666
7904,146,128,1,4.566153333333333
7905,147,58,3,4.5964833333333335
7906,66,24,19,2.0637
7907,199,102,11,6.222763333333333
7908,247,155,6,7.7241100000000005
7909,254,215,12,7.943753333333333
7910,147,39,11,4.59623
7911,180,27,6,5.627759999999999
7912,68,11,11,2.1260533333333336
7913,243,107,16,7.598416666666666
7914,213,167,15,6.661316666666667
7915,21,15,12,0.6567299999999999
7916,167,161,2,5.223123333333334
7917,189,91,19,5.909983333333333
7918,40,11,9,1.25068
7919,151,130,18,4.722496666666666
7920,18,15,1,0.56294
7921,154,45,9,4.815153333333334
7922,218,104,7,6.816793333333334
7923,161,40,5,5.03393
7924,254,216,4,7.943766666666667
7925,107,87,11,3.3463366666666667
7926,211,121,9,6.598176666666666
7927,153,149,18,4.785276666666666
7928,139,101,19,4.34695
7929,215,20,5,6.721883333333333
7930,134,36,9,4.189766666666666
7931,51,41,11,1.5949766666666667
7932,284,211,1,8.8816
7933,250,148,12,7.817806666666666
7934,131,78,20,4.096536666666666
7935,36,24,19,1.1258000000000001
7936,16,11,15,0.5003599999999999
7937,190,44,13,5.94062
7938,269,235,2,8.41297
7939,91,52,6,2.8456566666666667
7940,70,47,1,2.18906
7941,272,195,4,8.506226666666667
7942,271,235,16,8.475496666666666
7943,177,74,17,5.534596666666667
7944,106,39,1,3.314433333333333
7945,277,51,1,8.660623333333332
7946,102,39,5,3.18938
7947,163,21,1,5.096203333333333
7948,151,32,5,4.72119
7949,208,25,16,6.5031066666666675
7950,99,62,7,3.095896666666667
7951,148,11,3,4.62712
7952,211,10,2,6.596696666666666
7953,252,176,9,7.880706666666667
7954,35,35,19,1.0946833333333332
7955,190,63,6,5.940873333333333
7956,248,78,10,7.754346666666667
7957,256,196,5,8.006026666666665
7958,32,26,20,1.0007733333333333
7959,84,62,11,2.6269466666666665
7960,170,125,15,5.316433333333333
7961,21,18,1,0.65677
7962,144,44,20,4.502506666666667
7963,234,217,20,7.318513333333334
7964,93,27,16,2.9078500000000003
7965,190,143,1,5.94194
7966,121,75,12,3.783863333333333
7967,255,97,3,7.973443333333333
7968,298,150,2,9.318473333333333
7969,265,133,15,8.286556666666666
7970,195,36,7,6.09683
7971,35,34,19,1.09467
7972,189,52,11,5.909463333333333
7973,72,24,17,2.25128
7974,139,111,13,4.347083333333333
7975,113,34,7,3.53321
7976,58,51,15,1.8139533333333333
7977,179,179,13,5.598523333333333
7978,160,53,14,5.00284
7979,67,48,18,2.0952833333333336
7980,206,103,2,6.44162
7981,195,183,13,6.09879
7982,270,187,13,8.443593333333334
7983,196,26,11,6.12796
7984,40,29,2,1.25092
7985,60,15,10,1.876
7986,250,217,15,7.818726666666667
7987,292,286,8,9.132706666666667
7988,181,167,15,5.66089
7989,73,51,19,2.2829033333333335
7990,266,38,20,8.316553333333333
7991,116,79,4,3.6275999999999997
7992,136,134,1,4.2536000000000005
7993,123,100,6,3.8467233333333333
7994,285,234,15,8.91317
7995,27,13,2,0.8442833333333334
7996,204,31,5,6.378133333333333
7997,77,51,15,2.4079566666666667
7998,274,110,18,8.567620000000002
7999,27,22,18,0.8444033333333334
8000,91,66,19,2.8458433333333333
8001,45,23,9,1.4071566666666666
8002,214,59,20,6.69114
8003,256,67,13,8.004306666666666
8004,97,34,13,3.0329966666666666
8005,178,93,8,5.566113333333333
8006,51,47,15,1.5950566666666668
8007,270,253,1,8.444473333333335
8008,59,11,6,1.8446833333333335
8009,79,53,12,2.47051
8010,123,48,17,3.8460300000000003
8011,190,11,10,5.94018
8012,218,165,2,6.817606666666667
8013,243,13,3,7.5971633333333335
8014,85,75,12,2.658383333333333
8015,232,68,12,7.254
8016,17,13,10,0.5316500000000001
8017,207,204,16,6.47423
8018,248,233,12,7.756413333333334
8019,269,259,6,8.41329
8020,62,16,11,1.9385400000000002
8021,87,13,13,2.720083333333333
8022,268,46,8,8.379186666666667
8023,23,12,4,0.7192166666666667
8024,75,24,8,2.3450699999999998
8025,105,54,13,3.2833699999999997
8026,258,91,7,8.067153333333334
8027,84,45,17,2.6267199999999997
8028,106,72,3,3.3148733333333333
8029,280,88,13,8.754906666666667
8030,300,77,2,9.380026666666666
8031,249,113,12,7.786076666666667
8032,62,60,18,1.9391266666666667
8033,252,225,14,7.88136
8034,254,193,3,7.94346
8035,141,112,17,4.409623333333333
8036,183,144,11,5.72311
8037,272,101,8,8.504973333333334
8038,200,136,5,6.25448
8039,33,12,10,1.03185
8040,291,252,2,9.100990000000001
8041,212,114,4,6.629346666666667
8042,260,79,14,8.12952
8043,252,175,4,7.880693333333333
8044,152,25,7,4.75236
8045,217,110,20,6.78561
8046,177,132,2,5.53537
8047,251,167,18,7.849323333333333
8048,151,90,9,4.721963333333333
8049,119,96,13,3.721616666666667
8050,104,27,5,3.251746666666667
8051,15,11,9,0.46909666666666666
8052,98,11,1,3.0639533333333335
8053,136,101,10,4.25316
8054,228,221,5,7.130986666666667
8055,298,267,2,9.320033333333333
8056,117,50,16,3.6584766666666666
8057,188,121,19,5.87912
8058,164,65,17,5.128053333333334
8059,195,185,11,6.098816666666667
8060,223,101,10,6.97307
8061,205,145,6,6.410916666666667
8062,175,151,10,5.473096666666667
8063,110,43,2,3.43954
8064,28,18,10,0.8756133333333334
8065,178,74,14,5.56586
8066,49,27,8,1.5322633333333333
8067,94,61,16,2.939566666666667
8068,90,81,13,2.81478
8069,61,17,15,1.90729
8070,183,72,3,5.72215
8071,132,65,8,4.127626666666667
8072,204,141,13,6.3796
8073,117,95,1,3.6590766666666665
8074,279,206,17,8.725216666666666
8075,185,152,7,5.7857433333333335
8076,106,26,3,3.31426
8077,236,127,13,7.379840000000001
8078,97,54,16,3.033263333333333
8079,174,154,5,5.441873333333334
8080,268,186,12,8.381053333333334
8081,276,53,15,8.629386666666665
8082,89,68,19,2.7833433333333333
8083,244,18,10,7.628493333333333
8084,242,120,12,7.567326666666666
8085,127,35,12,3.97091
8086,261,228,3,8.16277
8087,300,101,15,9.380346666666666
8088,115,37,12,3.5957766666666666
8089,43,21,3,1.3446033333333334
8090,189,111,18,5.91025
8091,10,10,17,0.31276666666666664
8092,82,15,6,2.5637933333333334
8093,23,20,2,0.7193233333333333
8094,77,52,7,2.40797
8095,94,56,1,2.9395000000000002
8096,168,14,8,5.252426666666667
8097,170,159,12,5.316886666666666
8098,108,26,20,3.376786666666667
8099,60,13,10,1.8759733333333333
8100,112,78,4,3.5025333333333335
8101,93,70,3,2.9084233333333334
8102,211,48,13,6.597203333333333
8103,246,215,1,7.693646666666667
8104,119,117,2,3.721896666666667
8105,277,258,18,8.663383333333332
8106,66,48,17,2.06402
8107,259,221,14,8.10015
8108,293,279,11,9.163876666666667
8109,287,22,12,8.97287
8110,68,43,7,2.1264800000000004
8111,268,200,3,8.38124
8112,193,177,8,6.036183333333334
8113,176,156,18,5.504426666666667
8114,106,43,13,3.314486666666667
8115,152,12,5,4.752186666666667
8116,236,141,5,7.380026666666667
8117,204,76,1,6.378733333333334
8118,252,229,14,7.881413333333333
8119,228,88,14,7.129213333333333
8120,280,60,7,8.754533333333333
8121,151,120,18,4.722363333333333
8122,135,106,9,4.221963333333334
8123,222,37,15,6.940953333333333
8124,292,59,20,9.12968
8125,240,126,6,7.50488
8126,64,30,2,2.001253333333333
8127,91,55,2,2.8456966666666665
8128,104,30,5,3.251786666666667
8129,130,71,18,4.06518
8130,154,76,17,4.815566666666667
8131,155,46,15,4.84643
8132,249,189,2,7.78709
8133,239,15,11,7.472136666666667
8134,272,195,6,8.506226666666667
8135,261,104,7,8.161116666666667
8136,87,36,5,2.72039
8137,269,115,5,8.41137
8138,212,167,16,6.630053333333334
8139,55,13,6,1.7196566666666666
8140,77,12,11,2.407436666666667
8141,263,93,10,8.223496666666666
8142,127,88,9,3.971616666666667
8143,101,52,20,3.15829
8144,194,117,6,6.066646666666666
8145,107,105,5,3.3465766666666665
8146,60,37,17,1.8762933333333331
8147,259,213,17,8.100043333333334
8148,17,13,18,0.5316500000000001
8149,264,120,13,8.25512
8150,182,168,18,5.692166666666666
8151,15,14,15,0.46913666666666665
8152,174,171,8,5.4421
8153,291,60,4,9.09843
8154,154,105,13,4.815953333333334
8155,284,197,11,8.881413333333333
8156,243,242,4,7.600216666666666
8157,180,31,7,5.627813333333333
8158,134,131,11,4.191033333333333
8159,285,85,5,8.911183333333334
8160,14,12,12,0.43784666666666666
8161,293,118,15,9.16173
8162,39,27,17,1.21963
8163,80,23,17,2.501373333333333
8164,177,163,19,5.535783333333334
8165,221,142,2,6.91109
8166,73,64,4,2.2830766666666666
8167,265,152,10,8.286810000000001
8168,124,115,4,3.8781866666666667
8169,45,44,8,1.4074366666666667
8170,56,28,9,1.75112
8171,33,31,5,1.0321033333333334
8172,172,20,1,5.37756
8173,208,186,18,6.505253333333334
8174,295,52,8,9.223376666666665
8175,83,15,6,2.595056666666667
8176,137,136,14,4.284890000000001
8177,110,56,7,3.439713333333333
8178,22,22,3,0.6880866666666667
8179,119,66,1,3.721216666666667
8180,57,23,1,1.7823166666666668
8181,182,79,18,5.69098
8182,78,21,14,2.43882
8183,225,104,12,7.035636666666667
8184,113,24,7,3.5330766666666666
8185,275,174,15,8.599736666666665
8186,158,103,11,4.94098
8187,84,73,12,2.6270933333333333
8188,182,101,2,5.691273333333333
8189,124,67,5,3.877546666666667
8190,150,50,16,4.690166666666666
8191,17,14,1,0.5316633333333334
8192,203,64,15,6.34731
8193,129,56,15,4.033716666666666
8194,101,34,8,3.15805
8195,133,107,1,4.15945
8196,143,66,11,4.471536666666667
8197,239,48,20,7.472576666666666
8198,223,19,4,6.9719766666666665
8199,169,66,12,5.284383333333333
8200,283,38,1,8.84803
8201,276,89,1,8.629866666666667
8202,192,104,4,6.003946666666667
8203,187,185,15,5.8487100000000005
8204,155,57,12,4.8465766666666665
8205,294,276,2,9.1951
8206,14,13,9,0.43786
8207,75,65,12,2.3456166666666665
8208,106,53,6,3.31462
8209,261,231,19,8.16281
8210,31,28,10,0.9695366666666667
8211,229,128,15,7.161009999999999
8212,174,106,7,5.441233333333334
8213,247,207,3,7.724803333333334
8214,294,213,20,9.194260000000002
8215,75,71,7,2.3456966666666665
8216,293,291,18,9.164036666666668
8217,108,82,17,3.3775333333333335
8218,211,110,8,6.59803
8219,212,200,7,6.630493333333333
8220,188,26,5,5.877853333333333
8221,196,78,12,6.128653333333333
8222,172,138,14,5.379133333333333
8223,10,10,10,0.31276666666666664
8224,258,75,17,8.066939999999999
8225,216,76,16,6.753893333333334
8226,297,56,6,9.285956666666666
8227,16,10,3,0.5003466666666666
8228,22,20,2,0.68806
8229,258,216,20,8.068819999999999
8230,225,208,11,7.037023333333334
8231,240,24,5,7.50352
8232,257,94,2,8.035929999999999
8233,240,38,3,7.503706666666666
8234,26,22,10,0.8131400000000001
8235,245,145,8,7.66145
8236,149,111,5,4.659716666666666
8237,193,187,5,6.036316666666667
8238,173,22,10,5.40885
8239,16,14,17,0.5004
8240,128,11,13,4.001853333333333
8241,164,152,3,5.129213333333333
8242,102,36,5,3.18934
8243,57,48,3,1.78265
8244,103,94,10,3.221376666666667
8245,131,59,17,4.096283333333333
8246,61,17,16,1.90729
8247,231,132,5,7.22359
8248,41,17,4,1.2820233333333333
8249,139,20,6,4.34587
8250,253,156,15,7.9117033333333335
8251,213,199,19,6.661743333333333
8252,273,250,16,8.538223333333335
8253,22,20,8,0.68806
8254,54,10,10,1.6883533333333334
8255,176,97,14,5.50364
8256,107,83,7,3.3462833333333335
8257,192,99,4,6.00388
8258,22,11,16,0.68794
8259,52,49,19,1.6263466666666668
8260,230,164,17,7.192753333333333
8261,28,11,17,0.87552
8262,121,42,1,3.7834233333333334
8263,12,11,11,0.3753066666666667
8264,192,175,3,6.004893333333333
8265,46,29,8,1.4385000000000001
8266,265,23,2,8.28509
8267,255,40,6,7.972683333333333
8268,268,95,12,8.37984
8269,77,46,2,2.40789
8270,116,66,18,3.6274266666666666
8271,195,87,1,6.09751
8272,299,285,19,9.351536666666666
8273,282,206,16,8.819006666666667
8274,115,104,7,3.59667
8275,126,62,3,3.9400066666666667
8276,33,28,1,1.0320633333333333
8277,290,18,16,9.066606666666667
8278,39,17,18,1.2194966666666667
8279,285,189,13,8.91257
8280,87,72,18,2.72087
8281,93,86,9,2.9086366666666668
8282,26,23,2,0.8131533333333334
8283,106,48,5,3.3145533333333335
8284,77,56,9,2.4080233333333334
8285,154,40,7,4.815086666666667
8286,96,69,2,3.0021999999999998
8287,153,26,2,4.783636666666666
8288,251,106,4,7.84851
8289,212,208,13,6.6306
8290,190,117,9,5.941593333333333
8291,122,120,9,3.8157266666666665
8292,77,66,13,2.4081566666666667
8293,175,158,6,5.47319
8294,242,87,18,7.566886666666666
8295,140,13,13,4.37704
8296,168,26,11,5.252586666666666
8297,91,64,3,2.8458166666666664
8298,36,24,10,1.1258000000000001
8299,77,43,8,2.4078500000000003
8300,69,13,13,2.157343333333333
8301,300,116,7,9.380546666666666
8302,19,17,12,0.59423
8303,139,131,11,4.34735
8304,190,120,4,5.941633333333333
8305,219,212,4,6.849496666666666
8306,168,90,1,5.253439999999999
8307,219,87,2,6.847829999999999
8308,299,240,9,9.350936666666666
8309,237,17,10,7.409636666666667
8310,289,80,12,9.03617
8311,168,108,11,5.253679999999999
8312,67,35,12,2.09511
8313,215,183,16,6.724056666666667
8314,160,99,16,5.003453333333333
8315,174,94,17,5.441073333333334
8316,158,101,10,4.940953333333333
8317,62,55,13,1.93906
8318,124,27,13,3.8770133333333336
8319,266,193,10,8.318620000000001
8320,180,12,15,5.62756
8321,215,174,1,6.723936666666667
8322,285,72,12,8.91101
8323,136,12,19,4.251973333333334
8324,173,151,18,5.41057
8325,207,97,11,6.472803333333333
8326,161,161,13,5.035543333333333
8327,202,184,15,6.317646666666667
8328,207,44,18,6.472096666666667
8329,15,13,2,0.46912333333333334
8330,71,69,18,2.2206166666666665
8331,165,57,1,5.15921
8332,164,29,7,5.127573333333333
8333,57,55,17,1.7827433333333333
8334,103,52,1,3.220816666666667
8335,225,144,20,7.03617
8336,212,180,12,6.630226666666666
8337,190,102,13,5.941393333333333
8338,162,119,10,5.066246666666666
8339,185,123,9,5.785356666666667
8340,50,23,8,1.5634733333333333
8341,73,69,11,2.2831433333333333
8342,280,70,19,8.754666666666667
8343,37,19,6,1.1569966666666667
8344,177,38,8,5.534116666666667
8345,271,233,13,8.475470000000001
8346,230,187,2,7.19306
8347,68,42,9,2.126466666666667
8348,128,47,11,4.002333333333333
8349,120,52,9,3.7522933333333333
8350,232,55,18,7.253826666666667
8351,252,146,7,7.880306666666667
8352,243,17,15,7.597216666666666
8353,113,58,1,3.5335300000000003
8354,249,132,19,7.78633
8355,34,33,17,1.0633933333333334
8356,200,11,17,6.252813333333333
8357,185,180,16,5.786116666666667
8358,255,144,8,7.97407
8359,264,246,4,8.2568
8360,60,40,1,1.8763333333333332
8361,89,67,7,2.78333
8362,122,71,12,3.8150733333333333
8363,194,27,2,6.065446666666666
8364,295,72,8,9.223643333333332
8365,204,145,3,6.379653333333334
8366,91,61,5,2.8457766666666666
8367,229,103,2,7.160676666666666
8368,47,40,8,1.46991
8369,293,221,11,9.163103333333334
8370,116,29,1,3.626933333333333
8371,190,112,15,5.941526666666666
8372,180,164,15,5.6295866666666665
8373,127,16,6,3.9706566666666667
8374,140,53,4,4.377573333333333
8375,273,209,20,8.537676666666668
8376,142,78,4,4.440433333333333
8377,261,173,7,8.162036666666665
8378,195,88,8,6.097523333333333
8379,148,95,7,4.62824
8380,191,141,10,5.973176666666666
8381,98,40,20,3.06434
8382,158,125,11,4.941273333333333
8383,187,115,16,5.847776666666667
8384,199,150,7,6.223403333333333
8385,247,230,3,7.72511
8386,144,94,18,4.503173333333334
8387,70,38,14,2.18894
8388,227,179,13,7.099163333333333
8389,256,251,2,8.00676
8390,188,13,20,5.877680000000001
8391,204,50,2,6.378386666666667
8392,166,93,20,5.190953333333334
8393,160,60,2,5.002933333333333
8394,87,84,11,2.72103
8395,133,51,8,4.158703333333333
8396,291,127,14,9.099323333333334
8397,280,180,3,8.756133333333333
8398,296,122,15,9.255573333333333
8399,278,60,14,8.692006666666666
8400,174,43,6,5.440393333333334
8401,200,129,8,6.254386666666666
8402,68,47,5,2.1265333333333336
8403,23,22,2,0.71935
8404,173,152,11,5.410583333333333
8405,181,155,12,5.66073
8406,299,215,17,9.350603333333332
8407,257,226,11,8.03769
8408,262,111,9,8.192473333333334
8409,69,38,1,2.1576766666666667
8410,281,232,9,8.78809
8411,46,43,15,1.4386866666666667
8412,120,75,17,3.7525999999999997
8413,100,86,9,3.12748
8414,69,47,12,2.1577966666666666
8415,103,44,16,3.22071
8416,150,94,15,4.690753333333333
8417,290,277,10,9.07006
8418,222,33,1,6.9409
8419,50,49,2,1.56382
8420,270,222,15,8.44406
8421,218,94,17,6.816660000000001
8422,139,56,17,4.346349999999999
8423,127,44,19,3.97103
8424,88,13,6,2.7513466666666666
8425,39,18,7,1.21951
8426,242,150,1,7.567726666666666
8427,32,11,6,1.0005733333333333
8428,70,61,7,2.1892466666666666
8429,250,248,7,7.81914
8430,170,35,1,5.3152333333333335
8431,161,93,1,5.034636666666667
8432,105,24,18,3.2829699999999997
8433,236,170,1,7.380413333333333
8434,45,12,20,1.4070099999999999
8435,274,172,9,8.568446666666668
8436,127,125,15,3.97211
8437,194,25,1,6.0654200000000005
8438,102,20,16,3.1891266666666667
8439,139,104,13,4.34699
8440,14,10,15,0.43782
8441,230,154,12,7.19262
8442,132,108,7,4.1282
8443,228,222,6,7.131
8444,270,66,18,8.441980000000001
8445,119,58,11,3.7211100000000004
8446,248,240,13,7.756506666666667
8447,290,191,18,9.068913333333334
8448,176,12,3,5.502506666666667
8449,152,32,6,4.752453333333333
8450,95,84,13,2.9711366666666663
8451,223,157,4,6.973816666666667
8452,253,199,6,7.912276666666666
8453,261,134,2,8.161516666666666
8454,24,15,5,0.75052
8455,218,126,13,6.817086666666667
8456,290,169,4,9.068620000000001
8457,112,88,6,3.502666666666667
8458,273,30,16,8.535290000000002
8459,147,26,3,4.596056666666667
8460,168,110,10,5.253706666666666
8461,265,104,3,8.28617
8462,129,126,13,4.03465
8463,233,82,9,7.28545
8464,122,27,12,3.814486666666667
8465,208,114,16,6.504293333333334
8466,132,50,11,4.127426666666667
8467,183,94,7,5.7224433333333335
8468,275,253,3,8.60079
8469,212,209,3,6.630613333333333
8470,246,164,2,7.692966666666667
8471,103,62,15,3.22095
8472,233,157,5,7.28645
8473,202,24,9,6.3155133333333335
8474,118,55,9,3.6898066666666667
8475,98,38,8,3.0643133333333337
8476,231,194,18,7.2244166666666665
8477,173,89,15,5.409743333333333
8478,145,24,16,4.533503333333334
8479,242,232,8,7.56882
8480,296,68,6,9.254853333333333
8481,31,16,14,0.9693766666666667
8482,269,149,8,8.411823333333334
8483,60,15,6,1.876
8484,116,112,4,3.62804
8485,265,82,2,8.285876666666667
8486,110,10,13,3.4391
8487,48,43,11,1.5012133333333333
8488,184,21,16,5.7527333333333335
8489,123,51,6,3.84607
8490,187,172,19,5.848536666666667
8491,260,45,1,8.129066666666667
8492,191,99,16,5.972616666666666
8493,166,92,1,5.19094
8494,130,126,12,4.0659133333333335
8495,28,23,3,0.87568
8496,145,93,18,4.534423333333334
8497,210,24,7,6.56562
8498,19,14,3,0.59419
8499,29,11,1,0.9067833333333333
8500,204,168,6,6.37996
8501,54,43,13,1.6887933333333334
8502,257,99,10,8.035996666666666
8503,85,18,15,2.657623333333333
8504,66,54,4,2.0641
8505,108,69,10,3.37736
8506,84,29,15,2.6265066666666663
